Date,Time,TxBat(V),VFR 2.4G(%),Rx VFR(%),VFR 900M(%),AccY(g),Altitude(m),RSSI 2.4G(dB),RX,RxBatt(V),AccX(g),AccZ(g),VSpeed(m/s),RSSI 900M(dB),RX,R.angle(°),P.angle(°),Power 900M(mW),ADC2(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),VFAS(V),Current(A),Temp1(°C),Temp2(°C),Air speed(km/h),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LS1,LS2,
2026-04-02,13:48:46.810,7.43,99,100,100,0.051,60.79,52,0,8.17,-0.048,0.919,-1.96,53,0,174.53,6.77,10,0.00,3.60,3.65,3.64,3.65,3.63,3.62,3.66,3.64,28.86,34.0,-30,-30,83.2,0,-328,499,3,0,667,0,-888,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:47.070,7.43,99,100,100,0.048,60.09,53,0,8.17,-0.073,1.113,-1.96,51,0,173.17,4.78,10,0.00,3.60,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.88,34.1,-30,-30,85.0,0,-352,498,0,0,667,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:47.330,7.43,98,100,100,0.049,59.55,52,0,8.17,-0.032,1.045,-2.09,50,0,169.91,4.29,10,0.00,3.60,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.88,34.1,-30,-30,85.6,0,-262,498,-48,0,667,0,-888,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:47.590,7.43,97,100,100,0.057,58.95,50,0,8.17,-0.039,0.966,-2.04,51,0,167.91,4.16,10,0.00,3.61,3.64,3.64,3.65,3.64,3.63,3.66,3.64,28.91,33.5,-30,-30,85.6,0,-292,498,-83,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:47.860,7.42,98,100,100,0.045,58.22,51,0,8.17,-0.096,0.976,-2.26,50,0,163.03,3.39,10,0.00,3.61,3.64,3.64,3.65,3.64,3.63,3.66,3.64,28.91,33.5,-30,-30,86.3,0,-259,498,-108,0,666,0,-888,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:48.120,7.43,98,100,100,0.021,57.56,52,0,8.17,0.018,0.995,-2.39,50,0,161.77,2.27,10,0.00,3.61,3.64,3.64,3.65,3.64,3.63,3.66,3.64,28.92,33.5,-30,-30,86.3,-21,-293,498,-142,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:48.380,7.43,96,100,100,0.006,57.10,51,0,8.17,0.027,0.934,-1.94,54,0,158.73,1.51,10,0.00,3.61,3.64,3.64,3.65,3.64,3.63,3.66,3.64,28.92,33.5,-30,-30,86.3,-41,-327,497,-160,0,666,0,-888,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:48.650,7.43,95,100,100,0.030,56.56,50,0,8.17,-0.039,1.019,-1.85,57,0,157.66,0.88,10,0.00,3.61,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.93,33.5,-30,-30,87.4,-69,-289,497,-267,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:48.910,7.43,96,100,100,0.008,56.07,51,0,8.17,-0.005,1.019,-1.78,58,0,154.58,-0.46,10,0.00,3.61,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.93,33.3,-30,-30,86.9,-74,-315,498,-266,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:49.170,7.43,98,100,100,0.013,55.67,52,0,8.17,0.000,0.946,-1.51,59,0,149.55,-0.88,10,0.00,3.61,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.94,33.3,-30,-30,86.5,-85,-215,498,-329,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:49.440,7.43,99,100,100,0.034,55.15,52,0,8.17,-0.064,1.088,-1.64,60,0,146.66,-1.00,10,0.00,3.61,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.95,33.2,-30,-30,87.4,-91,-322,498,-304,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:49.700,7.43,97,100,100,-0.021,54.73,50,0,8.17,-0.046,1.018,-1.64,60,0,141.32,-0.40,10,0.00,3.61,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.95,33.2,-30,-30,87.4,-84,-408,497,-219,0,667,0,-888,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:49.970,7.42,97,100,100,-0.017,53.95,49,0,8.17,-0.090,1.189,-1.30,59,0,141.70,-1.02,10,0.00,3.61,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.95,32.9,-30,-30,90.9,-73,-407,497,-197,0,666,0,-888,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:50.230,7.43,95,100,100,0.055,53.76,48,0,8.17,-0.047,1.250,-0.88,60,0,138.78,-0.49,10,0.00,3.61,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.95,32.9,-30,-30,86.1,-74,-357,497,-207,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:50.500,7.43,92,100,100,0.016,53.47,48,0,8.17,-0.014,1.001,-0.91,61,0,124.35,1.28,10,0.00,3.61,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.96,33.7,-30,-30,85.6,-75,-351,496,-181,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:50.760,7.43,87,100,100,0.016,53.07,46,0,8.17,-0.088,1.065,-1.19,61,0,122.23,1.92,10,0.00,3.61,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.96,33.7,-30,-30,86.3,-76,-395,496,-98,0,667,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:51.030,7.43,83,100,100,0.029,52.73,43,0,8.17,-0.044,1.056,-1.19,62,0,119.03,3.05,10,0.00,3.61,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.97,33.0,-30,-30,88.3,-74,-425,497,-56,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:51.290,7.43,76,100,100,0.005,52.26,41,0,8.17,0.033,1.153,-1.19,61,0,118.41,3.18,10,0.00,3.61,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.97,33.0,-30,-30,89.5,-73,-415,497,-51,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:51.550,7.42,71,100,100,0.006,52.14,40,0,8.17,-0.042,1.328,-1.05,59,0,117.17,4.63,10,0.00,3.61,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.97,32.9,-30,-30,83.7,-73,-413,496,-32,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:51.810,7.43,71,100,100,0.039,52.25,40,0,8.17,-0.043,1.102,-0.11,59,0,117.72,6.45,10,0.00,3.61,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.97,32.9,-30,-30,83.7,-77,-398,497,-89,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:52.070,7.43,71,100,100,0.039,52.22,40,0,8.17,-0.083,0.966,-0.03,58,0,112.98,10.75,10,0.00,3.61,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.96,32.9,-30,-30,81.5,-75,-426,498,-50,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:52.340,7.43,71,100,100,0.053,52.22,40,0,8.17,-0.110,1.300,-0.63,55,0,112.11,12.74,10,0.00,3.61,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.96,32.9,-30,-30,83.2,-75,-405,497,-77,0,666,0,-888,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:52.600,7.43,75,100,100,0.037,51.81,40,0,8.17,-0.110,1.123,-0.64,54,0,109.79,14.76,10,0.00,3.61,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.95,34.3,-30,-30,82.4,-77,-458,497,0,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:52.870,7.42,79,100,100,0.035,51.60,42,0,8.17,-0.124,1.067,-0.34,54,0,112.31,18.22,10,0.00,3.61,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.95,34.3,-30,-30,82.8,-68,-463,497,0,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:53.140,7.43,83,100,100,0.023,51.35,42,0,8.17,-0.102,1.187,-0.84,55,0,115.30,18.89,10,0.00,3.61,3.65,3.64,3.65,3.64,3.63,3.66,3.64,28.95,34.3,-30,-30,81.7,-61,-462,498,0,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:53.410,7.43,78,100,100,0.050,51.14,43,0,8.17,-0.092,1.209,-0.75,54,0,112.84,21.76,10,0.00,3.61,3.64,3.64,3.65,3.64,3.63,3.66,3.64,28.95,34.3,-30,-30,80.0,-64,-463,498,0,0,666,0,-888,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:53.670,7.43,80,100,100,0.049,51.15,45,0,8.17,-0.155,1.310,-0.40,54,0,108.38,25.18,10,0.00,3.61,3.64,3.64,3.65,3.64,3.63,3.66,3.64,28.95,34.3,-30,-30,81.5,-61,-459,498,0,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:53.940,7.43,81,100,100,0.011,51.11,46,0,8.17,-0.085,1.156,-0.09,54,0,106.89,27.35,10,0.00,3.61,3.64,3.64,3.65,3.64,3.63,3.66,3.64,28.94,34.3,-30,-30,81.5,-65,-544,497,28,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:54.200,7.43,88,100,100,0.016,50.89,48,0,8.17,-0.091,1.371,-0.47,47,0,110.28,32.04,10,0.00,3.61,3.64,3.64,3.65,3.64,3.63,3.66,3.64,28.94,34.3,-30,-30,81.5,-68,-553,497,36,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:54.470,7.43,92,100,100,0.095,50.66,50,0,8.17,-0.134,1.240,-0.69,49,0,112.41,34.22,10,0.00,3.61,3.64,3.64,3.65,3.64,3.63,3.66,3.64,28.94,34.1,-30,-30,81.7,-66,-462,497,0,0,667,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:54.740,7.43,95,99,99,0.062,50.58,52,0,8.17,-0.069,1.312,-0.54,45,0,109.36,37.77,10,0.00,3.61,3.64,3.64,3.65,3.64,3.63,3.66,3.64,28.94,34.1,-30,-30,82.6,-75,-517,498,0,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:55.000,7.43,97,98,98,0.024,50.48,55,0,8.17,-0.119,1.248,-0.36,43,0,105.33,41.21,10,0.00,3.61,3.64,3.64,3.65,3.64,3.63,3.66,3.64,28.94,34.4,-30,-30,80.7,-73,-517,497,0,0,667,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:55.260,7.43,96,98,98,0.000,50.40,56,0,8.17,-0.156,1.376,-0.33,42,0,107.49,42.99,10,0.00,3.61,3.64,3.64,3.65,3.64,3.62,3.66,3.64,28.94,34.4,-30,-30,80.4,-57,-505,497,0,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:55.530,7.43,97,98,98,0.041,50.57,57,0,8.17,-0.193,1.369,0.24,41,0,118.06,49.19,10,0.00,3.61,3.64,3.64,3.65,3.64,3.62,3.66,3.64,28.93,35.1,-30,-30,76.9,-73,-481,497,0,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:55.790,7.43,98,98,98,0.078,50.48,58,0,8.17,-0.144,1.236,-0.10,43,0,119.39,52.81,10,0.00,3.61,3.64,3.64,3.65,3.64,3.62,3.66,3.64,28.93,35.1,-30,-30,76.1,-92,-448,496,0,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:56.050,7.43,98,98,98,0.106,50.20,57,0,8.17,-0.074,0.999,-0.54,48,0,119.19,56.99,10,0.00,3.61,3.64,3.64,3.65,3.64,3.62,3.66,3.64,28.92,34.7,-30,-30,75.9,-100,-435,497,0,0,667,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:56.320,7.43,97,98,98,0.062,49.98,54,0,8.17,-0.120,1.020,-0.80,52,0,125.51,55.84,10,0.00,3.61,3.64,3.64,3.64,3.64,3.62,3.66,3.64,28.92,34.7,-30,-30,75.9,-101,-403,496,0,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:56.590,7.43,94,98,98,0.018,49.82,53,0,8.17,-0.124,0.920,-0.62,57,0,137.04,51.40,10,0.00,3.61,3.64,3.64,3.64,3.64,3.62,3.66,3.64,28.91,35.0,-30,-30,75.9,-91,-429,497,8,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:56.850,7.43,95,98,98,0.038,49.55,53,0,8.17,-0.135,1.303,-0.80,61,0,151.68,46.93,10,0.00,3.61,3.64,3.64,3.64,3.64,3.62,3.66,3.63,28.91,35.0,-30,-30,76.7,-60,-475,497,80,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:57.120,7.43,96,98,98,0.048,49.29,53,0,8.17,-0.101,1.232,-0.81,64,0,154.80,47.50,10,0.00,3.60,3.64,3.64,3.64,3.64,3.62,3.66,3.63,28.90,34.5,-30,-30,82.4,0,-478,498,99,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:57.380,7.42,98,99,98,0.036,48.78,55,0,8.17,-0.023,1.276,-1.33,65,0,158.58,47.49,10,0.00,3.60,3.64,3.64,3.64,3.64,3.62,3.66,3.63,28.90,34.5,-30,-30,83.7,0,-484,497,125,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:57.640,7.42,99,99,98,0.041,48.15,56,0,8.17,-0.072,1.266,-1.84,68,0,158.91,46.85,10,0.00,3.60,3.64,3.64,3.64,3.64,3.62,3.66,3.63,28.91,33.8,-30,-30,83.7,0,-504,498,254,0,666,0,-888,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:57.910,7.42,99,99,98,0.059,47.53,56,0,8.17,-0.073,1.259,-2.06,69,0,163.08,45.43,10,0.00,3.60,3.64,3.64,3.64,3.64,3.62,3.66,3.63,28.91,33.8,-30,-30,83.5,0,-506,499,228,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:58.170,7.43,97,98,98,0.031,46.86,55,0,8.15,-0.090,1.299,-2.22,70,0,166.25,43.24,10,0.00,3.60,3.64,3.64,3.64,3.64,3.62,3.65,3.64,28.90,33.8,-30,-30,85.6,0,-461,499,195,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:58.430,7.43,95,98,98,-0.009,45.52,56,0,8.16,-0.032,1.055,-2.25,71,0,168.78,41.98,10,0.00,3.60,3.64,3.64,3.64,3.64,3.62,3.65,3.64,28.90,33.8,-30,-30,83.7,0,-412,498,181,0,667,0,-888,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:58.690,7.43,94,99,99,0.047,44.83,58,0,8.17,-0.113,1.334,-2.43,71,0,176.19,39.37,10,0.00,3.60,3.64,3.63,3.65,3.64,3.62,3.65,3.64,28.90,33.8,-30,-30,83.7,20,-289,500,255,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:58.960,7.43,96,100,100,0.050,44.19,60,0,8.17,-0.086,0.945,-2.27,70,0,178.69,40.03,10,0.00,3.60,3.64,3.63,3.65,3.64,3.62,3.65,3.64,28.91,33.6,-30,-30,84.5,0,-241,500,194,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:59.230,7.43,96,100,100,0.038,43.28,56,0,8.17,0.030,0.811,-2.69,69,0,-176.97,37.95,10,0.00,3.60,3.64,3.63,3.65,3.64,3.62,3.66,3.64,28.91,33.6,-30,-30,88.3,0,-276,499,251,0,667,0,-888,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:59.490,7.43,95,100,100,0.063,42.44,54,0,8.17,-0.022,1.110,-2.95,66,0,-176.69,35.49,10,0.00,3.60,3.64,3.63,3.65,3.64,3.62,3.66,3.64,28.91,33.2,-30,-30,87.4,0,-203,499,121,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:48:59.760,7.43,94,100,100,0.058,41.79,56,0,8.17,0.012,0.991,-2.58,63,0,-178.06,33.38,10,0.00,3.60,3.64,3.63,3.64,3.64,3.62,3.66,3.64,28.91,33.2,-30,-30,88.3,0,-64,499,132,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:49:00.020,7.43,93,100,100,0.027,40.97,56,0,8.17,0.036,0.769,-2.58,65,0,-177.76,34.73,10,0.00,3.60,3.64,3.63,3.64,3.64,3.62,3.66,3.64,28.92,32.6,-30,-30,88.3,0,-190,498,167,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:49:00.280,7.43,91,100,100,0.045,40.05,54,0,8.17,0.030,0.932,-3.05,69,0,-176.52,35.66,10,0.00,3.60,3.64,3.63,3.64,3.64,3.62,3.66,3.64,28.92,32.6,-30,-30,91.7,0,-170,498,129,0,667,0,-888,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
2026-04-02,13:49:00.540,7.42,90,100,100,0.010,39.13,56,0,8.17,0.048,0.839,-3.06,72,0,-176.38,36.88,10,0.00,3.60,3.64,3.63,3.64,3.64,3.62,3.66,3.63,28.92,32.0,-30,-30,94.1,0,4,498,0,0,666,0,-887,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,
