Date,Time,TxBat(V),VFR 2.4G(%),Rx VFR(%),VFR 900M(%),AccY(g),Altitude(m),RSSI 2.4G(dB),RX,RxBatt(V),AccX(g),AccZ(g),VSpeed(m/s),RSSI 900M(dB),RX,R.angle(°),P.angle(°),Power 900M(mW),ADC2(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),VFAS(V),Current(A),Temp1(°C),Temp2(°C),Air speed(km/h),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LS1,LS2,
2026-04-02,17:03:24.640,7.54,100,100,99,-0.045,0.13,86,0,8.07,0.007,0.977,0.00,92,0,-178.18,0.05,10,0.00,4.20,4.21,4.20,4.20,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:24.910,7.55,100,100,99,0.041,0.14,86,0,8.07,-0.010,0.999,0.00,94,0,-142.72,-1.37,10,0.00,4.20,4.21,4.20,4.20,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:25.170,7.55,100,100,99,0.030,0.17,86,0,8.07,-0.063,0.988,0.05,94,0,-178.33,-1.94,10,0.00,4.20,4.21,4.20,4.20,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:25.440,7.54,100,100,99,0.027,0.16,85,0,8.07,-0.018,1.210,0.00,93,0,-179.39,-0.94,10,0.00,4.20,4.21,4.20,4.20,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:25.700,7.55,100,100,100,0.041,0.14,85,0,8.07,0.050,0.894,-0.01,91,0,136.94,0.35,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:25.970,7.54,100,100,100,0.037,0.13,84,0,8.07,-0.042,1.175,-0.03,94,0,-85.12,1.16,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:26.230,7.55,100,100,100,-0.006,0.15,85,0,8.07,0.074,0.824,0.00,97,0,-179.45,0.22,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:26.490,7.55,100,100,100,0.007,0.09,86,0,8.07,0.030,1.111,-0.09,99,0,-179.33,0.85,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:26.750,7.55,100,100,100,0.047,0.15,87,0,8.10,0.083,0.845,0.01,90,0,-179.86,1.89,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:27.010,7.55,100,100,100,0.014,0.17,87,0,8.11,0.015,1.094,0.10,89,0,-178.87,1.30,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:27.280,7.55,100,100,100,-0.002,0.19,86,0,8.08,0.065,0.862,0.06,95,0,-178.37,0.06,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:27.550,7.54,100,100,100,0.001,0.11,85,0,8.08,-0.011,1.104,-0.12,95,0,-179.11,1.12,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:27.810,7.55,100,100,100,0.027,0.08,84,0,8.07,0.082,0.784,-0.16,92,0,-179.89,1.40,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:28.080,7.55,100,100,100,0.010,0.13,84,0,8.07,-0.058,0.930,0.04,96,0,-177.60,-0.39,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:28.350,7.54,100,100,100,0.015,0.13,85,0,8.07,0.131,0.764,0.05,96,0,-178.79,-1.50,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:28.610,7.55,100,100,100,0.043,0.11,87,0,8.07,0.002,1.130,-0.01,96,0,-179.67,1.27,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:28.870,7.54,100,100,100,0.003,0.09,87,0,8.07,0.072,1.111,-0.06,97,0,-18.48,3.10,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:29.140,7.54,100,100,100,-0.029,0.06,87,0,8.07,-0.018,0.971,-0.08,95,0,-177.83,1.80,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:29.400,7.54,100,100,100,0.042,0.04,87,0,8.07,0.075,0.937,-0.11,94,0,-179.33,-1.18,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:29.660,7.54,100,100,100,-0.052,0.07,89,0,8.07,-0.025,1.222,0.00,97,0,-178.19,-1.06,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:29.920,7.54,100,100,100,-0.006,0.08,91,0,8.07,0.018,0.942,0.07,99,0,137.37,-1.72,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:30.190,7.55,100,100,100,-0.054,0.09,90,0,8.07,0.012,1.122,0.06,99,0,-166.52,-1.88,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:30.450,7.55,100,100,100,0.094,0.14,90,0,8.07,0.046,0.858,0.09,99,0,169.72,-1.35,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:30.710,7.55,100,100,100,-0.084,0.07,91,0,8.07,0.094,0.821,-0.11,96,0,71.72,2.02,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:30.970,7.55,100,100,100,-0.029,0.05,92,0,8.07,0.030,0.999,-0.09,95,0,177.57,1.92,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:31.240,7.55,100,100,100,0.010,0.07,91,0,8.07,0.014,0.971,-0.01,97,0,-178.19,0.05,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:31.500,7.55,100,100,100,0.138,0.03,91,0,8.07,0.102,0.791,-0.07,99,0,-178.95,-0.80,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:31.760,7.55,100,100,100,0.010,0.03,91,0,8.07,0.002,0.927,-0.04,99,0,-176.29,1.38,10,0.00,4.20,4.21,4.20,4.20,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:32.020,7.54,100,100,100,-0.027,0.04,91,0,8.09,0.031,0.964,0.02,100,0,-178.45,1.01,10,0.00,4.20,4.21,4.20,4.20,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:32.280,7.55,100,100,100,0.058,0.08,90,0,8.08,-0.004,0.949,0.07,100,0,-176.89,-1.05,10,0.00,4.20,4.21,4.20,4.20,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:32.540,7.55,100,100,100,0.148,0.09,88,0,8.07,0.105,1.148,0.06,100,0,-178.69,-2.42,10,0.00,4.20,4.21,4.20,4.20,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:32.800,7.55,100,100,100,-0.020,0.08,86,0,8.07,-0.009,1.069,0.00,100,0,-178.01,-0.44,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:33.060,7.55,100,100,100,0.100,0.09,85,0,8.07,0.007,1.164,0.00,100,0,-178.81,-1.22,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:33.320,7.55,100,100,99,0.008,0.14,85,0,8.07,0.002,0.982,0.12,100,0,-176.47,-2.29,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:33.580,7.54,100,100,99,0.104,0.14,86,0,8.07,-0.041,1.025,0.04,100,0,-178.76,-3.14,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:33.850,7.54,100,100,99,0.026,0.14,86,0,8.07,0.064,1.212,0.04,100,0,-177.52,-1.33,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:34.110,7.55,100,100,99,0.055,0.09,85,0,8.07,-0.031,1.089,-0.05,99,0,-179.13,-0.17,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:34.370,7.55,99,99,99,-0.023,0.07,85,0,8.07,0.015,0.877,-0.06,97,0,-179.32,-0.07,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:34.630,7.55,99,99,99,0.041,0.08,85,0,8.07,0.034,0.909,-0.01,96,0,175.27,0.37,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.69,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:34.890,7.55,99,99,99,-0.023,0.11,85,0,8.07,0.114,0.895,0.02,91,0,165.01,2.74,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.69,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:35.150,7.55,100,100,99,0.000,0.11,85,0,8.07,0.083,0.898,0.06,92,0,179.03,2.29,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.69,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:35.420,7.55,100,100,99,0.006,0.10,87,0,8.07,0.041,0.867,-0.03,94,0,-178.99,1.22,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,13,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:35.690,7.54,100,100,99,0.063,0.11,88,0,8.07,0.100,1.152,0.02,95,0,170.54,1.46,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:35.960,7.55,100,100,99,-0.066,0.15,88,0,8.07,0.070,0.966,0.06,96,0,110.67,4.49,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:36.220,7.55,100,100,99,-0.068,0.16,86,0,8.07,0.077,0.962,0.04,96,0,179.37,3.73,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:36.480,7.54,99,99,99,-0.062,0.14,84,0,8.07,0.041,1.022,-0.01,96,0,41.51,3.34,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.69,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:36.750,7.54,99,99,99,0.152,0.17,83,0,8.07,0.171,1.086,0.06,93,0,177.25,4.22,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.69,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:37.010,7.54,99,99,99,0.047,0.10,83,0,8.07,0.075,1.069,-0.08,90,0,179.64,5.32,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:37.280,7.55,100,100,100,-0.020,0.12,83,0,8.07,0.091,0.918,0.00,91,0,60.85,0.66,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:37.540,7.54,100,100,100,-0.014,0.12,83,0,8.07,0.001,0.820,0.05,89,0,-179.13,-2.13,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:37.800,7.54,99,100,100,0.065,0.10,83,0,8.07,0.033,1.002,-0.03,88,0,174.58,-0.75,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:38.060,7.55,99,100,100,-0.027,0.12,83,0,8.07,0.042,0.946,0.04,90,0,172.44,1.81,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:38.320,7.55,99,100,100,-0.040,0.11,83,0,8.07,0.034,0.878,-0.03,92,0,178.39,0.69,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:38.590,7.54,99,100,100,0.009,0.10,83,0,8.07,0.103,0.895,-0.01,92,0,174.21,-0.56,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:38.850,7.54,100,100,100,-0.075,0.06,83,0,8.07,0.102,1.289,-0.08,90,0,177.28,-0.08,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:39.110,7.55,100,100,100,-0.086,0.09,82,0,8.07,0.073,0.832,0.00,92,0,178.58,2.25,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.69,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:39.370,7.54,100,100,100,-0.011,0.09,82,0,8.07,0.041,1.063,0.03,90,0,-142.03,2.29,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.69,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:39.630,7.54,100,100,100,-0.072,0.04,80,0,8.07,0.066,0.958,-0.08,84,0,-60.61,2.04,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:39.910,7.54,100,100,100,0.048,0.01,80,0,8.07,0.135,1.247,-0.11,83,0,178.80,3.19,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:40.180,7.54,100,100,100,0.049,-0.02,79,0,8.07,0.051,0.959,-0.02,88,0,179.52,3.68,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:40.450,7.54,99,100,100,0.000,-0.03,79,0,8.07,-0.077,1.086,-0.05,89,0,-154.16,1.47,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:40.710,7.54,99,100,100,0.048,-0.03,78,0,8.07,0.013,0.850,-0.03,89,0,107.38,-1.03,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.70,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,17:03:40.980,7.54,99,100,100,0.004,0.02,78,0,8.07,0.071,0.929,0.08,89,0,179.33,-0.72,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,1,-1,-1,-1,-1,0,0,
