Date,Time,TxBat(V),VFR 2.4G(%),Rx VFR(%),VFR 900M(%),AccY(g),Altitude(m),RSSI 2.4G(dB),RX,RxBatt(V),AccX(g),AccZ(g),VSpeed(m/s),RSSI 900M(dB),RX,R.angle(°),P.angle(°),Power 900M(mW),ADC2(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),VFAS(V),Current(A),Temp1(°C),Temp2(°C),Air speed(km/h),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LS1,LS2,
2026-04-02,14:26:44.940,7.46,100,100,100,0.001,0.36,94,0,8.17,0.212,0.917,0.15,94,0,-175.09,0.49,10,0.00,4.20,4.20,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:45.210,7.45,100,100,100,0.000,0.44,92,0,8.17,0.191,1.034,0.25,97,0,-176.80,3.31,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:45.470,7.45,100,100,100,-0.061,0.42,93,0,8.17,0.166,0.940,0.05,99,0,-177.26,3.48,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:45.730,7.45,100,100,100,-0.016,0.45,92,0,8.17,0.181,0.937,0.06,99,0,-177.47,4.21,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:45.990,7.45,100,100,100,-0.038,0.49,91,0,8.17,0.179,0.969,0.12,100,0,-178.25,6.15,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:46.260,7.45,100,100,100,0.000,0.55,92,0,8.09,0.270,0.962,0.13,100,0,-179.06,9.82,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,-653,11,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:46.520,7.45,100,100,100,-0.076,0.55,92,0,8.11,0.241,0.985,0.13,100,0,178.51,10.41,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,316,12,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:46.780,7.45,100,100,100,-0.022,0.50,92,0,8.09,0.206,1.024,-0.07,99,0,178.66,10.67,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:47.040,7.45,100,100,99,-0.057,0.55,94,0,8.13,0.199,0.925,0.04,99,0,178.02,8.44,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:47.300,7.45,100,100,99,-0.023,0.59,96,0,8.15,0.202,0.940,0.12,100,0,178.18,7.13,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:47.560,7.45,100,100,99,-0.003,0.63,97,0,8.16,0.172,0.973,0.11,100,0,178.26,6.56,10,0.00,4.20,4.20,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:47.830,7.45,100,100,99,-0.050,0.65,99,0,8.17,0.069,0.998,0.13,100,0,179.50,6.14,10,0.00,4.20,4.20,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:48.090,7.45,100,100,99,-0.023,0.65,99,0,8.17,0.007,0.931,0.02,100,0,97.08,1.57,10,0.00,4.20,4.20,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:48.360,7.45,100,100,99,-0.029,0.62,100,0,8.17,0.035,0.886,-0.01,100,0,-171.95,-2.43,10,0.00,4.20,4.20,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:48.630,7.45,100,100,99,0.058,0.58,100,0,8.17,0.006,0.963,-0.09,100,0,-177.65,-2.40,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:48.890,7.45,100,100,99,0.208,0.47,100,0,8.17,0.073,0.983,-0.25,100,0,-171.35,2.01,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:49.160,7.45,100,100,99,0.210,0.41,99,0,8.17,0.054,0.939,-0.24,98,0,-168.67,3.96,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:49.420,7.46,100,100,99,0.259,0.35,97,0,8.17,0.086,0.958,-0.21,98,0,-165.26,7.12,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:49.690,7.46,100,100,99,0.232,0.22,95,0,8.17,0.217,1.068,-0.34,99,0,-166.22,9.15,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:49.960,7.45,99,99,99,0.240,0.11,95,0,8.17,0.173,0.999,-0.40,100,0,-167.79,9.12,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:50.220,7.45,99,99,99,0.200,0.04,96,0,8.17,0.137,0.935,-0.14,100,0,-170.06,8.23,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:50.490,7.46,99,99,99,0.248,0.00,98,0,8.18,0.135,1.034,-0.16,100,0,-169.28,8.77,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:50.750,7.45,100,100,99,0.208,-0.05,95,0,8.18,0.124,1.006,-0.17,98,0,-171.72,8.85,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1023,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:51.010,7.45,100,100,100,0.151,-0.02,94,0,8.19,0.112,0.914,-0.01,99,0,-171.29,8.45,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:51.280,7.45,100,100,100,0.235,-0.07,89,0,8.18,0.062,0.875,-0.08,100,0,-172.26,6.71,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:51.540,7.45,100,100,100,0.174,-0.04,87,0,8.20,0.114,0.957,0.00,100,0,-169.55,8.28,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:51.810,7.45,100,100,100,0.227,-0.08,86,0,8.18,0.107,1.069,-0.05,100,0,-170.79,9.58,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:52.070,7.45,100,100,100,0.187,-0.13,87,0,8.20,0.212,0.979,-0.14,97,0,-170.51,12.62,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:52.330,7.45,100,100,100,0.257,-0.13,89,0,8.20,0.187,0.825,-0.06,91,0,-170.19,12.72,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:52.590,7.45,100,100,100,0.216,-0.12,88,0,8.19,0.180,0.806,0.01,94,0,-171.94,12.44,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1023,0,0,666,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:52.850,7.45,100,100,100,0.203,-0.11,86,0,8.18,0.213,0.799,0.02,92,0,-170.87,14.43,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:53.120,7.45,100,100,100,0.205,-0.15,87,0,8.17,0.199,0.977,0.02,88,0,-172.62,15.57,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:53.380,7.45,100,100,100,0.187,-0.12,87,0,8.17,0.110,0.922,0.00,91,0,-171.55,10.64,10,0.00,4.20,4.20,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:53.640,7.45,100,100,100,0.224,-0.13,87,0,8.17,0.089,0.735,0.02,94,0,-172.52,7.66,10,0.00,4.20,4.20,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:53.900,7.45,100,100,100,0.141,-0.08,88,0,8.17,0.172,1.236,0.09,96,0,-171.54,8.44,10,0.00,4.20,4.20,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:54.160,7.45,100,100,100,0.182,-0.11,87,0,8.19,0.083,0.873,-0.01,96,0,-172.99,9.13,10,0.00,4.20,4.20,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:54.420,7.45,100,100,100,0.130,-0.10,87,0,8.18,0.121,1.111,0.00,97,0,-170.83,9.25,10,0.00,4.20,4.20,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:54.680,7.45,100,100,100,0.255,-0.06,87,0,8.18,0.113,0.980,0.07,99,0,-173.40,8.56,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:54.940,7.45,100,100,100,0.207,-0.14,87,0,8.17,0.158,0.964,-0.07,99,0,-170.49,11.15,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:55.200,7.45,100,100,100,0.266,-0.14,88,0,8.17,0.094,0.950,-0.08,99,0,-172.69,13.22,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:55.460,7.45,100,100,100,0.164,-0.13,89,0,8.17,0.151,1.056,0.00,98,0,-170.28,13.41,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:55.730,7.45,100,100,100,0.240,-0.18,89,0,8.17,0.080,0.832,-0.10,99,0,-173.30,10.18,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:56.010,7.45,100,100,100,0.200,-0.20,91,0,8.19,0.212,1.201,-0.09,100,0,-172.21,10.63,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:56.270,7.45,100,100,100,0.314,-0.17,92,0,8.18,0.087,0.837,0.02,100,0,-171.54,10.74,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:56.540,7.45,100,100,100,0.241,-0.21,92,0,8.18,0.095,0.858,-0.03,100,0,-168.12,9.19,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:56.810,7.45,100,100,100,0.312,-0.19,92,0,8.17,0.095,0.888,0.04,100,0,-170.63,7.79,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:57.080,7.45,100,100,100,0.230,-0.19,93,0,8.17,0.133,1.094,0.04,100,0,-170.43,9.91,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:57.340,7.45,100,100,100,0.187,-0.17,93,0,8.17,0.108,0.888,0.04,100,0,-171.02,9.83,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:57.610,7.45,100,100,100,0.282,-0.19,91,0,8.17,0.114,0.972,0.00,100,0,-168.38,8.68,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:57.870,7.45,100,100,100,0.304,-0.20,90,0,8.17,0.134,0.877,-0.06,100,0,-171.70,7.08,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:58.130,7.45,100,100,100,0.241,-0.21,90,0,8.17,0.130,1.146,-0.01,100,0,-169.22,8.20,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:58.390,7.44,100,100,100,0.123,-0.19,90,0,8.17,0.087,0.958,0.00,100,0,-171.36,5.86,10,0.00,4.20,4.20,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:58.650,7.44,100,100,100,0.141,-0.15,89,0,8.19,0.011,0.998,0.11,100,0,-169.60,4.32,10,0.00,4.20,4.20,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:58.910,7.44,100,100,100,0.349,-0.13,87,0,8.18,0.045,0.928,0.08,100,0,-172.00,1.37,10,0.00,4.20,4.20,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:59.180,7.45,100,100,100,0.182,-0.16,88,0,8.17,0.075,0.976,0.01,100,0,-169.80,4.62,10,0.00,4.20,4.20,4.19,4.20,4.20,4.19,4.20,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:59.440,7.44,99,100,100,0.232,-0.19,92,0,8.17,0.109,0.905,-0.10,100,0,-170.50,5.39,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.20,4.20,0.00,0.0,-30,-30,0.0,0,12,-1023,0,0,666,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:59.710,7.44,99,100,100,0.247,-0.20,92,0,8.17,0.211,0.977,-0.05,100,0,-169.48,5.97,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.20,4.20,0.00,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:26:59.970,7.44,99,100,100,0.220,-0.21,92,0,8.17,0.001,0.902,-0.05,100,0,-172.48,5.81,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.20,4.20,0.00,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:27:00.240,7.45,100,100,100,0.204,-0.19,90,0,8.17,0.119,1.047,0.01,100,0,-171.52,9.21,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.20,4.20,0.00,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,-888,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
2026-04-02,14:27:00.510,7.45,100,100,100,0.260,-0.20,90,0,8.20,0.099,1.000,0.00,100,0,-170.32,9.22,10,0.00,4.20,4.21,4.19,4.20,4.20,4.19,4.21,4.20,0.00,0.0,-30,-30,0.0,0,12,-1023,0,0,667,0,-887,0,-1,0,0,-1,1,-1,-1,-1,-1,0,0,
