Date,Time,TxBat(V),VFR 2.4G(%),Rx VFR(%),VFR 900M(%),AccY(g),Altitude(m),RSSI 2.4G(dB),RX,RxBatt(V),AccX(g),AccZ(g),VSpeed(m/s),RSSI 900M(dB),RX,R.angle(°),P.angle(°),Power 900M(mW),ADC2(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),VFAS(V),Current(A),Temp1(°C),Temp2(°C),Air speed(km/h),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LS1,LS2,
2026-04-02,13:30:50.110,7.46,100,100,100,-0.018,-0.45,68,0,8.34,-0.034,0.983,0.00,71,0,179.19,-4.17,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:50.370,7.46,99,100,100,-0.014,-0.47,68,0,8.32,-0.033,0.982,-0.03,69,0,179.18,-4.20,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:50.630,7.46,99,100,100,-0.014,-0.46,68,0,8.35,-0.033,0.983,0.01,70,0,179.17,-4.21,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:50.890,7.46,99,100,100,-0.015,-0.47,68,0,8.34,-0.033,0.983,0.01,71,0,179.16,-4.23,10,0.00,4.20,4.21,4.20,4.21,4.21,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:51.160,7.46,99,100,100,-0.014,-0.44,68,0,8.33,-0.033,0.983,0.04,69,0,179.16,-4.25,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:51.420,7.46,99,100,100,-0.015,-0.44,68,0,8.32,-0.033,0.982,0.02,69,0,179.16,-4.25,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:51.690,7.45,99,100,100,-0.015,-0.48,69,0,8.34,-0.033,0.983,-0.06,71,0,179.15,-4.26,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:51.950,7.45,100,100,100,-0.015,-0.51,69,0,8.31,-0.033,0.982,-0.09,70,0,179.15,-4.27,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:52.210,7.46,100,100,100,-0.015,-0.52,70,0,8.33,-0.033,0.983,-0.09,68,0,179.15,-4.28,10,0.00,4.20,4.21,4.20,4.21,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:52.470,7.45,100,100,100,-0.013,-0.43,71,0,8.34,-0.033,0.982,0.12,70,0,179.14,-4.29,10,0.00,4.20,4.21,4.20,4.21,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:52.740,7.46,100,100,100,-0.014,-0.41,72,0,8.36,-0.033,0.982,0.14,65,0,179.14,-4.30,10,0.00,4.20,4.21,4.20,4.21,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:53.010,7.45,100,100,100,-0.014,-0.43,72,0,8.37,-0.033,0.983,0.01,64,0,179.14,-4.31,10,0.00,4.20,4.21,4.20,4.21,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:53.270,7.46,100,100,100,-0.014,-0.41,72,0,8.38,-0.033,0.982,0.05,67,0,179.14,-4.31,10,0.00,4.20,4.21,4.20,4.21,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:53.530,7.46,100,100,100,-0.013,-0.37,73,0,8.29,-0.027,0.996,0.08,69,0,179.14,-4.32,10,0.00,4.20,4.21,4.20,4.21,4.21,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,-1000,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:53.790,7.45,100,100,100,-0.003,-0.36,73,0,8.29,-0.037,0.997,0.09,63,0,179.14,-4.33,10,0.00,4.20,4.21,4.20,4.21,4.21,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,-346,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:54.060,7.45,100,100,100,-0.022,-0.41,73,0,8.28,-0.032,1.010,-0.05,65,0,179.13,-4.32,10,0.00,4.20,4.21,4.20,4.21,4.21,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,-514,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:54.320,7.46,100,100,100,-0.006,-0.40,74,0,8.28,-0.034,0.985,-0.01,70,0,179.15,-4.32,10,0.00,4.20,4.21,4.20,4.21,4.21,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,-1023,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:54.580,7.46,100,100,100,-0.007,-0.40,74,0,8.28,-0.027,0.976,0.00,63,0,179.15,-4.33,10,0.00,4.20,4.21,4.20,4.21,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,-1024,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:54.840,7.46,100,100,100,-0.019,-0.36,74,0,8.28,-0.037,0.980,0.07,62,0,179.15,-4.33,10,0.00,4.20,4.21,4.20,4.21,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,-1024,-1024,0,0,666,0,0,0,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:55.100,7.46,100,100,100,-0.015,-0.34,74,0,8.28,-0.014,0.936,0.07,64,0,179.15,-4.32,10,0.00,4.20,4.21,4.20,4.21,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,-1024,-1024,0,0,666,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:55.360,7.46,100,100,100,-0.016,-0.40,74,0,8.28,-0.044,0.991,-0.08,66,0,179.15,-4.32,10,0.00,4.20,4.21,4.20,4.21,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,-1024,-1024,0,0,666,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:55.620,7.46,100,100,100,-0.014,-0.39,74,0,8.28,-0.047,0.988,-0.01,66,0,179.15,-4.32,10,0.00,4.20,4.21,4.20,4.21,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,-1024,-1024,0,0,667,0,0,0,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:55.880,7.45,100,100,100,-0.014,-0.41,74,0,8.28,-0.031,0.975,-0.07,70,0,179.15,-4.32,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,-431,-1024,0,0,666,0,0,0,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:56.140,7.46,100,100,100,-0.012,-0.42,74,0,8.28,-0.033,0.967,-0.05,67,0,179.14,-4.31,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,0,0,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:56.410,7.45,100,100,100,-0.017,-0.46,74,0,8.28,-0.032,0.978,-0.07,66,0,179.14,-4.31,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,6,-1024,0,0,666,0,0,0,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:56.680,7.46,100,100,100,-0.008,-0.44,74,0,8.24,-0.022,0.977,-0.03,70,0,179.15,-4.33,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,-1023,-1024,0,0,667,0,0,0,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:56.940,7.46,100,100,100,-0.017,-0.46,74,0,8.26,-0.046,0.944,0.00,72,0,179.15,-4.33,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,-708,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:57.210,7.46,100,100,100,-0.021,-0.46,74,0,8.27,-0.021,0.986,-0.04,66,0,179.14,-4.32,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,-1023,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:57.470,7.46,100,100,100,-0.009,-0.49,74,0,8.25,-0.003,0.972,-0.05,69,0,179.14,-4.31,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,18,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:57.730,7.46,100,100,100,-0.007,-0.45,74,0,8.27,-0.033,0.988,0.03,70,0,179.15,-4.33,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:57.990,7.45,100,100,100,-0.018,-0.42,74,0,8.27,-0.031,0.986,0.07,65,0,179.14,-4.33,10,0.00,4.20,4.21,4.20,4.20,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:58.250,7.45,100,100,100,-0.013,-0.40,74,0,8.28,-0.038,0.979,0.07,65,0,179.14,-4.33,10,0.00,4.20,4.21,4.20,4.20,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:58.510,7.45,100,100,100,-0.013,-0.40,73,0,8.28,-0.032,0.982,0.04,69,0,179.14,-4.33,10,0.00,4.20,4.21,4.20,4.20,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:58.780,7.45,100,100,100,-0.014,-0.39,73,0,8.28,-0.031,0.981,0.04,68,0,179.13,-4.33,10,0.00,4.20,4.21,4.20,4.20,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:59.050,7.46,100,100,100,-0.015,-0.38,73,0,8.28,-0.036,0.981,0.04,68,0,179.13,-4.33,10,0.00,4.20,4.21,4.20,4.21,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:59.320,7.46,100,100,100,-0.014,-0.44,72,0,8.28,-0.032,0.983,-0.08,71,0,179.13,-4.34,10,0.00,4.20,4.21,4.20,4.21,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:59.580,7.46,100,100,100,-0.014,-0.41,71,0,8.28,-0.035,0.982,0.03,74,0,179.13,-4.34,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:30:59.840,7.45,100,100,100,-0.015,-0.37,71,0,8.28,-0.033,0.982,0.09,71,0,179.13,-4.34,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:00.100,7.46,100,100,100,-0.015,-0.41,70,0,8.28,-0.035,0.982,-0.04,72,0,179.13,-4.34,10,0.00,4.20,4.21,4.20,4.21,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:00.370,7.45,100,100,100,-0.015,-0.41,70,0,8.28,-0.034,0.982,0.00,73,0,179.13,-4.35,10,0.00,4.20,4.21,4.20,4.20,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:00.640,7.45,100,100,100,-0.013,-0.41,70,0,8.28,-0.033,0.982,0.00,70,0,179.13,-4.35,10,0.00,4.20,4.21,4.20,4.20,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:00.900,7.45,100,100,100,-0.014,-0.44,71,0,8.28,-0.034,0.982,-0.05,71,0,179.13,-4.35,10,0.00,4.20,4.21,4.20,4.20,4.20,4.20,4.21,4.21,33.71,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:01.170,7.46,100,100,100,-0.013,-0.42,72,0,8.28,-0.034,0.981,-0.01,73,0,179.13,-4.35,10,0.00,4.20,4.21,4.20,4.20,4.20,4.20,4.21,4.21,33.71,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:01.440,7.45,100,100,100,-0.013,-0.40,72,0,8.28,-0.033,0.983,0.05,69,0,179.13,-4.35,10,0.00,4.20,4.21,4.20,4.20,4.20,4.20,4.21,4.21,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:01.700,7.46,100,100,100,-0.016,-0.40,72,0,8.28,-0.033,0.982,0.03,69,0,179.12,-4.36,10,0.00,4.20,4.21,4.20,4.20,4.20,4.20,4.21,4.21,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:01.960,7.46,100,100,100,-0.016,-0.39,72,0,8.28,-0.035,0.982,0.04,71,0,179.12,-4.36,10,0.00,4.20,4.21,4.20,4.20,4.20,4.20,4.21,4.21,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:02.230,7.46,100,100,100,-0.018,-0.32,73,0,8.28,-0.034,0.983,0.14,70,0,179.12,-4.36,10,0.00,4.20,4.21,4.20,4.20,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:02.490,7.46,100,100,100,-0.015,-0.31,73,0,8.28,-0.033,0.983,0.10,68,0,179.12,-4.36,10,0.00,4.20,4.21,4.20,4.20,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,11,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:02.750,7.46,100,100,100,-0.014,-0.30,73,0,8.28,-0.034,0.983,0.02,69,0,179.12,-4.36,10,0.00,4.20,4.21,4.20,4.21,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,10,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:03.010,7.45,99,100,100,-0.014,-0.32,73,0,8.28,-0.034,0.982,0.00,71,0,179.11,-4.37,10,0.00,4.20,4.21,4.20,4.21,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:03.270,7.46,99,100,100,-0.013,-0.28,72,0,8.28,-0.033,0.982,0.06,64,0,179.12,-4.37,10,0.00,4.20,4.21,4.20,4.21,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:03.540,7.46,99,100,100,-0.014,-0.31,73,0,8.28,-0.033,0.982,-0.01,65,0,179.12,-4.37,10,0.00,4.20,4.21,4.20,4.21,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:03.810,7.46,100,100,100,-0.014,-0.30,73,0,8.28,-0.034,0.982,0.00,69,0,179.12,-4.37,10,0.00,4.20,4.21,4.20,4.21,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:04.070,7.46,100,100,100,-0.014,-0.25,73,0,8.28,-0.033,0.982,0.08,67,0,179.12,-4.37,10,0.00,4.20,4.21,4.20,4.20,4.20,4.20,4.21,4.20,33.71,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:04.340,7.46,100,100,100,-0.015,-0.30,73,0,8.28,-0.035,0.981,-0.03,68,0,179.12,-4.37,10,0.00,4.20,4.21,4.20,4.20,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:04.610,7.46,99,100,100,-0.015,-0.23,73,0,8.28,-0.033,0.983,0.09,72,0,179.12,-4.37,10,0.00,4.20,4.21,4.20,4.20,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:04.870,7.46,99,100,100,-0.015,-0.32,73,0,8.28,-0.034,0.982,-0.12,69,0,179.12,-4.37,10,0.00,4.20,4.21,4.20,4.20,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:05.130,7.46,99,100,100,-0.014,-0.35,73,0,8.28,-0.034,0.983,-0.13,70,0,179.13,-4.37,10,0.00,4.20,4.21,4.20,4.20,4.20,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,11,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:05.390,7.46,100,100,100,-0.014,-0.40,73,0,8.28,-0.034,0.982,-0.18,72,0,179.13,-4.37,10,0.00,4.20,4.21,4.20,4.20,4.21,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,667,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:05.660,7.45,100,100,100,-0.014,-0.41,73,0,8.28,-0.033,0.982,-0.09,74,0,179.13,-4.37,10,0.00,4.20,4.21,4.20,4.20,4.21,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
2026-04-02,13:31:05.920,7.45,100,100,100,-0.014,-0.38,73,0,8.28,-0.033,0.983,0.05,70,0,179.13,-4.37,10,0.00,4.20,4.21,4.20,4.20,4.21,4.19,4.21,4.20,33.71,0.0,-30,-30,0.0,0,12,-1024,0,0,666,0,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,0,0,
